,source,reference,translation,z-score,avg-score,annotators
592,"Jsou „finálovou pětkou“, protože tým gymnastek na příští olympijské hry bude složen pouze ze čtyř atletek, a toto je poslední rok, kdy Marta Karolyiová trénuje.",they are the final five becaus the gymnast team for the next olymp game will be compos of onli four athlet and this is the last year marta karolyi train,they are the final five becaus the next olymp gymnast team will onli have four gymnast on the team and this is marta karolyi s last year coach,-0.162231001776106,57.5,2
593,"Protože se banka sama stala globální značkou, stalo se globální značkou i RBS.",becaus the bank itself has becom a global brand rbs has becom a global brand,as the bank itself becam a global brand rbs becam the global brand,-0.11887033657999002,63.0,2
594,"Jedna uživatelka Twitteru před nedávnem na stránkách vyjádřila svou spokojenost nad tím, že „zbytek Internetu si myslí, že Hope Solová a Jennifer Carpenterová jsou v pravdě identické.“",one twitter user recent report on the site that the rest of the internet think hope sol and jennif carpent are genuin ident,one twitter user took to the site recent to declar her happi that the rest of the internet think that hope solo and jennif carpent are actual ident,0.42022560580661295,92.5,4
595,"Humanitární organizace u soudu uvedly, že obchody a restaurace jsou vitální a že jídla zdarma, která nabízí státem podporovaná asociace a další skupiny, neposkytují dodatek jídla pro rostoucí počty uprchlíků v táboře.",humanitarian organ have said in court that shop and restaur are vital and that free meal offer by state sponsor associ and other group do not provid food for the grow number of refuge in the camp,humanitarian group had told the court the shop and restaur were vital say the free meal offer by a state back associ and other group did not provid enough food for the grow number at the camp,0.7268340398643359,95.0,2
596,"Dva žokejové tohoto milníku dosáhli v překážkových dostizích - šampion žokej Richard Johnson a 20násobný šampion na penzi Sir Anthony McCoy, které během své kariéry lámající rekordy dovedl do cíle více než 4 300 vítězů.",two jockey of this mileston reach the barrag race jockey champion richard johnson and time retir champion sir anthoni mccoy who dure his career break record led to more than winner,two jockey have reach the mileston in jump race champion jockey richard johnson and retir time champion sir anthoni mccoy who had more than victori in a record break career,0.35345695368873603,80.5,2
597,Od června příštího roku tato centra právní pomoci přijdou o dalších 30 procent federálních financí.,from june next year these legal aid center will lose anoth percent of feder fund,from june next year those legal centr are slate to lose anoth per cent of their feder fund,0.9962382471002221,97.0,2
598,Linerová (31) a dcera Ellisové Maleah zemřely na místě.,liner and elli daughter maleah die on the spot,liner and elli daughter maleah die at the scene,0.18016033215907,67.0,2
599,"Informace o ruských útocích se dostaly na veřejnost minulý měsíc, kdy Federální úřad pro vyšetřování (FBI) oznámil, že se zabývá útokem na servery stranického ústředí demokratů.",inform on russian attack came to the public last month when the feder bureau of investig fbi announc that it was target the attack on the server of the parti s democrat headquart,inform about russian cyber attack came to light last month when the fbi announc that it was investig the attack on the democrat parti s server,0.6980966082665201,94.0,3
600,Larvy zničí mráz i dostatečná tepelná úprava,the larva will destroy frost as well as adequ heat treatment,the larva are normal destroy dure process i e dure freez or heat,-1.58971243069395,19.0,3
601,"Zenawi, dřívější vůdce povstalců, byl etiopským předsedou vlády celých 17 let až do své smrti v roce 2012, kdy podlehl neuvedené nemoci.",zenawi the former leader of the insurg was the ethiopian prime minist for year until his death in when he suffer unspecifi ill,mr mele a former rebel leader was ethiopia s prime minist for year until his death from an undisclos ill in,0.12384067153009501,73.5,2
602,"AGL, která velké tavírně hliníku dodává elektřinu z elektrárny Loy Yang A v údolí Latrobe Valley, prohlásila, že očekává, že některý z dalších tří vlastníků se také rozhodne smlouvu ukončit.",agl which suppli a larg aluminum render plant with electr from the loy yang a power plant in the latrob valley said it expect anoth of the three owner to decid to termin the deal,agl which suppli the big aluminium smelter with electr from it loy yang a power plant in the latrob valley said it expect the other three owner will also move to termin their agreement,0.615343676566923,87.5,2
603,"Guvernér Louisiany John Bel Edwards řekl, že státní úředníci jsou nepřetržitě v kontaktu s místními úřady a pomoc je již na cestě do postižených oblastí.",louisian governor john bel edward said that civil servant are in constant contact with local author and help is alreadi on their way to the affect area,louisiana gov john bel edward said state offici are in constant contact with local offici and assist is alreadi on the move to affect parish,-0.8089317511806742,38.0,2
604,Měly by se tradiční přepravci do budoucna obávat možného úbytku zákazníků?,should tradit carrier for the futur be afraid of a possibl loss of custom,should tradit carrier worri about potenti lose custom in the futur,-0.369855730747189,50.5,2
605,"WHO upozornila, že je možné, že ačkoli se nemoc dva roky neobjevila, přesto se mezi dětmi šířila.",who warn that it is possibl that although the diseas did not appear for two year it still spread among children,who point out that could have been spread among children undetect for two year,0.421417279954848,80.3333333333333,3
606,Návštěva ale měla pro Moskvu další politickou hodnotu.,but the visit had anoth polit valu for moscow,but the visit also had addit polit valu for moscow,0.7910935248076241,100.0,1
607,Ukrajinská armáda.,ukrainian armi,the ukrainian armi,0.901601822738907,100.0,2
608,"Doufáme, že to tak bude.",we hope it will be,we hope that this will be the case,-0.560926478698697,51.0,2
609,"Trojnásobný šampión žekje Dettori, který dříve vyhrál na koni Ghayyar, řekl: „Je to zvláštní.“",tripl champion detroit who previous won the ghayyar hors said it s strang,three time champion jockey dettori who earlier won on ghayyar said it s special,-1.58039889342011,13.0,2
610,"Kolikrát jsme tady viděli policii, se nedá vůbec spočítat.",the number of time we ve seen the polic here can not be count,the amount of time we ve seen the polic down here is unbeliev,0.6005568509521031,90.6666666666667,3
611,"A ve volných chvílích účinkuje v reality show, možná pouze jako jeden ze způsobů, jak vidět Kourtney a její děti.",and in the free moment she perform in a realiti show perhap onli as one way to see kourtney and her children,and in her downtim possibl just as a way still to see sister kourtney and her kid she s on realiti televis,0.4365202280291121,90.5,2
612,"Radši jsem v centru dění, radši si tým vedu já, než aby ho vedl někdo jiný.",i d rather be at the heart of thing i d better lead the team than anyon els would,i prefer to be at the centr of thing lead the team rather than let somebodi els lead,0.78837201860935,91.0,2
613,"Nutno dodat, že v Thajsku nejsou předplacenky anonymní jako v Česku.",it should be ad that in thailand subscript are not anonym as in the czech republ,it should be note that in thailand prepaid card are not anonym as it is the case in the czech republ,-0.7403124559783271,38.0,2
614,V jedné například bude možné zvedat i sesouvat plošiny a zavírat mohutné dveře.,in one for exampl it will be possibl to lift and lower the platform and close the larg door,in one of them it will be for exampl possibl to move platform up and down and open massiv door,-0.7281092546185172,43.0,2
615,"Zaměstnavatelé doufali, že pokračující pozitivní zapojení v dalších důležitých otázkách - jako je vytížení, flexibilita při školeních, další školení pro ty, kteří se vracejí po přerušení kariéry, náklady na školení, vzájemné uznávání předmětů, studijní volno a rozdíl v platech mezi pohlavími - bylo důkazem toho, jak vážně zaměstnavatelé, Health Education England a ministerstvo zdravotnictví berou dohody, které byly s BMA dosaženy v listopadu, únoru a květnu.",employ were hope that the continu posit engag of other import issu such as spend flexibl in train further train for those return after career break train cost mutual recognit of subject studi time and gender pay gap was a proof of how serious employ health educ england and the depart of health are agre with the bma in novemb februari and may,employ were hope that the continu posit engag on other import topic such as deploy flexibl in train addit train for those return from career break cost of train mutual recognit of syllabus studi leav and the gender pay gap in medicin were a sign of how serious employ health educ england and the depart of health were about honour the agreement reach with the bma in novemb februari and may,0.824072581892492,87.3333333333333,3
616,"Federální vláda od června 2017 sníží financování o 30 procent, což povede k tomu, že další tisíce ohrožených lidí z Queenslandu se bude muset zorientovat ve složitých právních problémech bez pomoci.",sinc june the feder govern will cut fund by percent result in the fact that thousand of other peopl at risk from queensland will have to deal with complic legal problem without help,the feder govern will cut fund by per cent from june which mean thousand more vulner queensland will be forc to navig complex legal problem without help,-0.079593982225605,66.5,2
617,Situace se zlepšuje.,the situat is improv,it get better,-0.773135934908114,48.0,1
618,Zavedení stejného opatření jako Thajsko zvažuje i deset telekomunikačních regulátorů z dalších asijských zemí zahrnujících například Malajsii či Singapur.,thousand of telecom regul from other asian countri includ malaysia and singapor are also consid the same measur as thailand,other asian countri includ malaysia and singapor are also mull to follow the thai exampl and introduc similar measur,-0.116273439239622,70.0,2
619,"Mluvím samozřejmě o módě, kterou je Pokémon Go, aplikace založená na postavičkách, které se poprvé objevily ve video hrách na konci 90. let (později vznikl kreslený seriál, hrací karty a další).",of cours i m talk about fashion pok mon go the charact base app that first appear in video game at the end of the s later cartoon play card and more,i am of cours refer to the craze that is pok mon go an app base on the charact first creat for video game in the s it later spawn a cartoon seri play card and other spin off,-0.49292704930319203,61.3333333333333,3
620,Jedna ze školaček už je mrtvá!,one of the schoolgirl is alreadi dead,one of the schoolgirl is dead,0.0955561267863962,70.0,1
621,"Julius Nielsen, který žraloky studuje, říká, že nahrávka ukazuje samici, jejíž věk je odhadován mezi 272 a 512 roky a měří pět metrů",julius nielsen who studi shark say the record show a femal whose age is estim between and year and measur five meter,julius nielsen who has been studi the shark say record goe to a femal thought to be between and year old and is five metr in length,-0.9535971504584341,48.25,4
622,"Dosavadní maximum (3:51,659), které Britům patřilo čtyři roky od olympiády v Londýně, vylepšili o více než vteřinu.",the current maximum which has been four year sinc the london olymp has improv for more than a second,they have manag to improv their previous person best which they held for four year from the olymp game in london by more than one second,-0.472550078075411,53.0,2
623,"Pomůže to, ale všechno zlo se nevymýtí, to je pravda.",it will help but all evil will not be erad that s true,it will help but it will not erad all the evil,-0.15840369993244502,66.5,2
624,Žádný právní předpis nestanoví povinnost uzavřít kvalifikační dohodu se zaměstnavatelem - nemocnicí.,no legisl prescrib the oblig to conclud a qualifi agreement with the employ the hospit,you are not requir under ani law to sign a qualif agreement with an employ hospit,0.009937857460671,70.5,2
625,"Tady zaplatíte třeba stovku i méně, protože to je cesta, kterou někdo už podniká.",here you pay hundr or less becaus that s the way someon is do,with us you pay one hundr czech crown or less becaus someon is go to your destin anyway,-0.869248264337064,46.5,2
626,"V případu politických trafik je obviněn také Roman Boček, bývalý úředník.",roman bo ek a former clerk is also accus of polit traffick,mr tlucho s co accus in this case of polit cronyism is roman bo ek a former offici,0.09817184257506098,67.5,2
627,Systém by měl navíc maximalizovat i využití předplacených karet.,in addit the system should maxim the use of prepaid card,in addit the system should also maxim the use of prepaid card,0.0363271225799525,68.5,2
628,"Jane (54) si objednala smetanový sýr a sendvič se sekanými olivami, Andrew (57) si dal krocana, bramborou kaši a míchanou zeleninu.",jane order cream chees and sandwich with chop oliv andrew put turkey potato mash and mix veget,ms ziegelman order a cream chees and chop oliv sandwich while mr coe had the turkey mash potato and veget medley,-0.5540694679707551,63.0,2
629,"Ke stávkám proti společnosti služeb pro ropná pole Wood Group sporadicky docházelo na plošinách v Severním moři, které provozuje společnost Royal Dutch Shell.",the strike against the wood group oil field servic sporad occur on the north sea platform oper by royal dutch shell,strike against oilfield servic compani wood group have been stage sporad on platform in the north sea oper by royal dutch shell,0.4299961555105879,76.0,2
630,"Budoucnost portlandské tavírny hliníku ve Victorii - a pracovních míst stovek pracovníků - je nejistá kvůli elektrárně, která podnik zásobuje elektřinou a která informovala o úmyslu jednoho z vlastníků tavírny smlouvu o dodávkách elektřiny ukončit. Očekává se, že všechny smlouvy o dodávkách elektřiny budou zkráceny.",the futur of the portland aluminum melt plant in victoria and the job of hundr of worker is uncertain becaus of a power plant that suppli power to the electr compani and has inform the intent of one of the meltown to termin the electr suppli contract,the futur of the portland aluminium smelter in victoria and the job of hundr of worker is in doubt with the power compani which suppli the plant disclos one of the plant s owner is to termin a suppli contract with all suppli contract expect to be axe,0.24217860967392002,75.0,3
631,"Chystáte tu nějaké změny nebo je něco, co byste si dnes přáli mít jinak?",are you go to make ani chang or is someth you would like to have differ today,are you plan ani chang or is there someth you wish you would have done differ,0.8731838452411741,86.5,2
632,"Během soudního jednání tento týden úřady v Calais namítly, že stát by měl být možnost zrušit celkem 72 provizorních obchodů, kde lidé uvnitř tábora prodávají zboží, od cigaret po energetické nápoje, nabízejí stříhání vlasů, v provizorních restauracích prodávají čaj za 50 centů nebo základní pokrmy za několik euro.",at a hear this week author in calai argu that the state should be abl to cancel a total of temporari store where peopl insid the camp sell good from cigarett to energi drink offer haircut temporari restaur sell tea for cent or basic meal for sever euro,at a court hear this week calai author had argu the state should be abl to knock down a total of makeshift shop where peopl insid the camp sell good from cigarett to energi drink offer haircut or sell tea for cent p or basic meal for a few euro in makeshift restaur,0.273679468374457,73.5,2
633,"Daniel Fernandes, jeden z několika rekreantů, kteří uveřejnili videonahrávky dramatického přeletu na sociálních sítích, řekl: „Letadlo přeletělo dvakrát opravdu nízko a v jednom okamžiku se zdálo, že se zřítí.“",daniel fernand one of sever holidaymak who publish dramat flyer video on social network said the plane has flown twice veri low and at one point it seem to crash,daniel fernand one of sever holidaymak who post video of the dramat fli by onto social media said it pass realli low twice and there was a point when it look like it was go to crash,0.86523606905432,92.0,2
634,"„Hillary Clintonová a Tim Kaine jsou i nadále vzorem finanční transparentnosti,“ řekla v prohlášení Jennifer Palmieri, která Clintonové pomáhala s kampaní.",hillari clinton and tim kain continu to be a model of financi transpar said jennif palmieri who help the clinton campaign,hillari clinton and tim kain continu to set the standard for financi transpar clinton campaign aid jennif palmieri said in a statement,1.06307257753472,92.5,2
635,"Tu by v praxi platili prodejci halal jídla, a to za poskytnutí certifikace.",here in practic retail would pay halal food for certif,which would in practic be paid by the vendor of halal food for certif,0.8205878869378771,89.0,2
636,"Stoupne proti loňsku o 2,5 procenta na 27 423 tun.",it will rise by percent last year to tonn,it will increas compar to last year by percent to ton,-0.559180010671666,52.5,2
637,"I když tam zůstane poslední zloděj, pořád bychom měli dělat něco pro to, abychom ho odstranili.",though the last thief remain there we should still do someth to get rid of it,even if there is onli one last thief remain we should continu to make our best effort to catch and remov him,0.24757377840169395,78.0,3
638,Ve čtvrtek v noci Bamová zahájila v první polovině vstřelením branky bekendem z blízkosti.,on thursday night bamova start in the first half by take a goal by a nearbi bekend,on thursday night bam open the score in the first half with a backhand shot from close in,-1.53761696023596,37.0,3
639,"Při setkání, které přenášela televizní stanice Rossija 24, prezident řekl, že vychází vstříc přání Ivanova vyslovenému při nástupu do funkce, že chce být šéfem prezidentské kanceláře nejvýše čtyři roky.",at a meet that was broadcast by rossija the presid said he was look forward to ivanov s wish on his appoint to be the head of the presidenti offic for a maximum of four year,at a meet broadcast by the rossiya tv channel the russian presid said that he had accommod ivanov s wish not serv longer than four year as chief of staff a wish express appar when he took offic,-1.62375557445575,15.5,2
640,"„Co se stalo v Centcomu, je nepřijatelné - naši bojovníci jsou poškozeni, když je nadřízeným tvůrcům politiky předložena chybná analýza,“ řekl Ken Calvert, kongresman a republikán z Kalifornie.",what happen at centcom is unaccept our fighter are damag when misconcept are made by senior policymak said ken calvert congressman and republican of california,what happen at centcom is unaccept our war fighter suffer when bad analysi is present to senior polici maker said repres ken calvert republican of california,0.66834818029363,88.0,2
641,"Vědci již dříve navrhli, že nízkou rychlost otáčení Venuše lze vysvětlit její hustou atmosférou.",scientist have previous suggest that venus s low rotat speed can be explain by it dens atmospher,scientist have previous suggest that venus slow rotat rate is explain by it thick atmospher,0.9449877160913792,92.5,2
642,"Současně dejte do zbraně sílu a udeřte útočníka do hrudi, pak zbraň z jeho sevření vykruťte a začněte ustupovat, stále na něj přitom miřte.",at the same time put the forc into the gun and hit the attack in the chest then the weapon from the grip of the grip and begin to reced still focus on it,at the same time put weight on the gun and punch the attack in the chest then twist the gun from his grip befor back up and point it at him,-1.19713758928289,33.5,2
643,"„Někdo nedávno přišel a řekl: „Ještě nemám gramofon, ale chci si koupit na desce Radiohead, abychom si ji mohli vystavit na poličce,““ povídá.",someon recent came and said i do not have a gramophon yet but i want to buy it on radiohead so we can put it on a shelf he say,someon came in recent and said i don t have a record player but i want to buy a radiohead record so we can put it on our shelf he say,-0.15030469707182,62.0,2
644,"To je pravda v tom smyslu, že před Obamou byl IS téměř neznámá, malá organizace, kterou zcela chybně nazýval nováčkem. A došlo k tomu proto, že stáhl svá vojska z Iráku.",this is true in the sens that obama was almost unknown to obama a small organ he erron call a newcom and it was becaus he withdrew his troop from iraq,it is true in a sens that befor obama isi was an almost unknown small littl organ he who call it the jayve total wrong and here s whi it happen becaus he withdrew the troop from iraq,-1.4682522343963105,41.0,2
645,"Poznamenal, že během prvních pěti měsíců roku 2016 obchodní obrat mezi Ruskem a Íránem vzrostl o 70,9 procenta ve srovnání se stejným obdobím za rok 2015 a dosáhl výše 856 milionů dolarů.",he note that dure the first five month of trade turnov between russia and iran grew by percent compar to the same period in to million,he note that in the first five month of the trade turnov between russia and iran increas by percent compar to the same period of and amount to million,0.8484654927350099,90.5,2
646,Vy jste Američana kontaktoval?,did you contact the american,you got in touch with the american,1.00276079317912,100.0,2
647,"V uplynulých letech se na titulní stránce objevilo zajisté víc „celebrit, které dělají modelky“ než „modelek, které jsou celebritami.“",in recent year there have certain been more celebr who make model than celebr model,in recent year the cover has certain featur more celebr who model than model who are celebr,-0.071597417211649,75.5,2
648,"Němec, Rus, kdo je horší?",german russian who is wors,the german or russian who is wors,0.9212988774396619,100.0,2
649,"Je to škoda, protože Rusky byly hratelné.",it s a shame becaus the russian were playabl,it is a shame becaus the match with the russian was winnabl,0.011207055614646999,71.0,2
650,"Mánie zachvátila generaci, která v mladším věku hru hrála, zvedá ji ze sedaček a žene ven hledat Pokémony.",mania captur the generat that play the game at a younger age lift her out of her seat and pull out to look for the pok mon,a generat who play the game when younger have join the craze jump off the couch for the search,-0.332332071712379,74.0,2
651,"Gay turistům jsou na podporu jejich cestování k dispozici speciální mapy Prahy s kompletním seznamem pražských gay a gay-friendly barů, klubů, kaváren a restaurací v podobě mobilních aplikací atd.",gay tourist are provid with special map of pragu with a complet list of pragu gay and gay friend bar club cafe and restaur in the form of mobil applic etc,gay tourist have access to special map of pragu with a complet list of all gay and gay friend bar club coffe hous and restaur in the form of mobil applic etc,0.9756890509977859,94.5,2
652,"To by pak pro Kennyho - který je přesně na den o 12 let mladší než Hoy, má také narozeniny 23. března (toto datum se zdá být pro britský sport posvátné, v tento den slaví narozeniny také Steve Redgrave, Mo Farah a Roger Bannister) - znamenalo celkem šest zlatých a jednu stříbrnou medaili.",that would be the birthday of march for kenni who is exact year younger than hoy who is also celebr the birthday of steve redgrav mo farah and roger bannist this meant six gold medal and one silver medal,that would see kenni who is exact year younger than hoy who is also born on march that seem sacr date in british sport which is also the birthday of steve redgrav mo farah and roger bannist take his talli to six gold medal and one silver,-1.04186400330586,49.0,2
653,"Vždycky mě učila, že víra je čistě osobní věc.",she alway taught me that faith is a pure person thing,i was alway taught that faith is a pure person matter,0.7185842355707459,86.5,2
654,Novelu zákona v tomto ohledu zatím nikdo neřeší.,there is no one to deal with the amend to the law in this respect,nobodi is yet look to amend the law,-0.23701013234607604,56.5,2
655,"To, co vidíme - dvě vynikající atletky, jak po vodní hladině letí s elegancí labutí - neodráží povahu vítězství úplně.",what we see two excel athlet fli on the water with the eleg of the swan doe not reflect the natur of the victori complet,what we see two brilliant athlet skate over the surfac with the eleg of swan doe not wholli reflect the natur of the triumph,-0.12158955107380699,68.5,2
656,"Vyrostla v Blue Bell, v Pensylvánii, a hokejku na pozemní hokej vzala poprvé do ruky, když jí byly 3 roky (její starší sestry dvojčata hrála v Drexelu) a do národního týmu vstoupila, když jí bylo 16 a stala se jeho nejmladší hráčkou vůbec.",she grew up in blue bell pennsylvania and land her hockey stick when she was year old her older sister twin play in drexel and join the nation team when she was and becam her youngest player at all,she grew up in blue bell pa first pick up a field hockey stick when she was her twin older sister play the sport at drexel and join the nation team when she was becom it youngest player ever,0.628739434180417,87.5,2
657,"Při bližším pohledu zaujmou otvory, vyvrtané v mramorových sloupech.",look closer they take hole drill in marbl column,a closer look has reveal interest hole drill into the marbl column,-0.44000869513256696,68.5,2
658,"Jejich převaha byla absolutní, celkově to byl jejich 39. závod, ve kterém zůstaly nepřekonány.",their predomin was absolut overal they were their th race in which they did not surviv,their domin was absolut after all this was their th outing unbeaten again unpreced,-0.834610595168529,40.0,2
659,"Procento takových není velké, ale dochází k tomu.",the percentag of such is not great but it doe,that s not a larg percentag but it s definit happen,-0.105423473679063,63.0,2
660,Toto jsme udělali protažením severního přibližovacího viaduktu 700 milimetrů jižním směrem.,we did this by stretch the northern approach viaduct millimet to the south,this was done by pull the northern approach viaduct millimetr southward,0.8004963765703571,91.6666666666667,3
661,"Mluvil jste o tom, že si podle vás cestu, jak podvádět, najdou vždycky.",you talk about the way you think how to cheat they will alway find it,you said that you believ that they would alway find a way how to cheat,0.0575226971962843,77.6666666666667,3
662,"V tom je ta silná myšlenka, která spojuje zájem na obou stranách.",this is the strong idea that unit interest on both side,this is the power idea that connect the two side,0.703512401375264,84.75,4
663,"Dvojice nasadila ohromující rytmus, kterému se jejich rivalky nemohly vyrovnat.",the pair had a stun rhythm that their rival could not cope with,the pair set a punish rhythm that their rival could never match,0.851418291578866,89.0,3
664,Kladina a prostné - kde Bilesová obhajuje světový šampionát - čekají.,blade and bless where bile defend the world championship are wait,balanc beam and floor exercis where bile is the defend world champion lay in wait,-0.48082418140103705,48.3333333333333,3
665,Británie před čtyřmi lety překvapivě vyhrála a Hoy získal pátou ze svých šesti olympijských zlatých medailí.,britain surpris won four year ago and hoy won the fifth of six olymp gold medal,britain claim a shock victori four year ago to win as hoy claim the fifth of his six olymp gold,0.471836622030281,79.8,5
666,"Tato kombinace znamená doživotní přínosy pro dobré zdraví, úspěchy ve škole a v práci.",this combin mean lifetim benefit for good health success at school and at work,this combin provid life long benefit for good health success in school and work,0.9655970760262091,96.3333333333333,3
667,"Staví do nepříjemné situace také jeho zastánce, kteří jej usilovně v bouřlivé době bránili a musí vysvětlovat, že své poznámky možná nemyslel vážně.",he also put his support in a state of disarray who have been hinder him vigor in stormi weather and must explain that he may not have thought serious about his remark,it also put his surrog who have strain to defend him dure a tumultu stretch in the awkward posit of have to explain remark that he might not mean,-0.641777163269697,52.6666666666667,3
668,"Zastánce mnohostranných regulací byl spoluautorem koncepce tzv. bankovní unie a se záští vůči všemu, co pochází z londýnského finančního centra City, prosadil legislativu přemrštěně tvrdých regulací finančního sektoru a služeb.",a support of multilater regul he co author the concept of the so call bank union and brave everyth that came from the london financi center citi enforc the legisl of exhaust rigid financi sector and servic regul,barnier support multilater regul and he co author the concept of so call bank union detest anyth that come from the citi of london and push through heavi hand regul of the financi sector and servic,-0.218925469388994,58.3333333333333,3
669,"Zatímco veřejně chválil jednoduchou iowskou farmářskou kuchyni svého dětství, stoloval jako vybraný milionář, kterým se stal.",while public prais the simpl iow farm kitchen of his childhood he was dine as the chosen millionair he had becom,while he public prais the simpl iowa farmhous cook of his childhood he dine like the millionair sophist he had becom,0.134786699811165,67.0,3
670,"Čtyřiapadesátiletý herec, kterého proslavila hlavní role v sitcomu Dharma a Greg, v seriálu účinkoval od první série v roce 2005.",a four hundr and fifti year old actor celebr major role in the dharma and greg sitcom has perform sinc the first seri in,the year old who previous star on the sitcom dharma greg had been on the show sinc it first season in,-0.174723979910274,62.5,2
671,Průvodci v dobových kostýmech autentický zážitek ještě umocňují.,guid in period costum have an even more authent experi,guid in period costum make the experi even more authent,0.8111278249811948,96.3333333333333,3
672,František často upozorňuje na osudy lidí na okraji společnosti.,frantisek often draw attent to the fate of peopl on the edg of societi,pope franci often draw attent to the fate of peopl on the margin of societi,-0.36425725880173204,60.3333333333333,3
673,"V dopise členům uveřejněném ve čtvrtek v noci na Twitteru předsedkyně JDC Ellen McCourtová uvedla, že vláda zůstala „i nadále potichu“ k otázkám, což veldo k zamítnutí kontraktu.",in a letter to member publish thursday night on twitter jdc chairwoman ellen mccourt said the govern remain silent on the issu which led to the reject of the contract,in a letter to member releas on twitter on thursday night the jdc s chair ellen mccourt said the govern had remain persist silent on issu which she said had result in the contract be reject,0.350584778577137,76.3333333333333,3
674,"Skvělý Mitchel se pokusil zastavit obrovského Leona Nakarawu a zabránit mu skórovat potřetí, ale pouze Fidžany zpomalil.",the great mitchel tri to stop the huge leon nakarawa and prevent him from score for the third time but onli the fijan slow down,a superb mitchel tackl stop the man mountain leon nakarawa from score a third but it was onli delay fiji,-0.6131426583074671,52.3333333333333,3
675,"Projekt za 1,35 mld. liber má být dokončen do května 2017",the bn project is to be complet by may,the bn project is now due to be complet by may,0.8385833605406651,90.6666666666667,3
676,"Mezi nejhledanější patří podle statistik personální agentury Grafton programátoři, vývojáři, network inženýři a aplikační specialisté.",among the most search are grafton hr agenc programm develop network engin and applic specialist,accord to the recruit agenc grafton most sought after are programm develop network engin and applic specialist,0.012993501272964999,70.3333333333333,3
677,"Začaly jsme se rozcvičovat na zápas, aniž bychom věděly protihráčky, takže jsme nemohly udělat taktickou přípravu jako na ostatní týmy.",we start to rehears for the match without know the oppon so we could not make a tactic prepar like the other team,we start to warm up for the match not know who we will be play against as a result we could not prepar tactic for the match in contrast to the other team,0.14122442214531195,71.6666666666667,3
678,"Teď mají i jiné (často naivně idealistické) cíle, ale rozhodně jim nejde o to připojit zpět Alsasko-Lotrinsko nebo někoho - na revanš - vojensky napadnout - to snad uzná každý.",now they have other often naiv idealist goal but they definit do not want to join alsac lorrain or someon to reveng to attack militarili that everyon will recogn,they may have other often naiv idealist goal but they cannot be accus of tri to annex alsac lorrain or launch militari attack against anoth countri motiv by reveng,0.15886719294957402,73.3333333333333,3
679,"Anylitici se obávají, že separatistické skupiny, které byly během uplynulých let víceméně potlačeny, jako je Oromská osvobozenecká fronta nebo Ogadenská národní osvobozenecká fronta, se mohou pokusit zmatek využít a znovu se vyzbrojit.",anylit are concern that separatist group that have been more or less suppress over the past year such as the oroman liber front or the ogaden nation liber front may tri to use confus and rearm,analyst fear that separatist group that had been more or less vanquish in recent year like the oromo liber front or the ogaden nation liber front may tri to exploit the turbul and rearm,0.24111026931104296,73.0,3
680,"Společně se svou manželkou Anne Holtonovou dali 7,5 procenta svých výdělků na charitu a na daních loni odvedli 25,6 procenta výdělku.",togeth with his wife ann holton they paid percent of their charit earn and earn percent of their earn last year,togeth with his wife ann holton he donat percent of his incom to chariti and paid an effect incom tax rate last year of percent,0.178457131764125,81.0,3
681,"Sousedé, kterým se ulevilo, vystěhování přivítali s tím, že jejich životy byly živoucím peklem.",the neighbor reliev had the exil to welcom their live as live hell,the evict was hail by reliev neighbour who said their live had been made a live hell,-0.890014283395869,51.0,2
682,"„Řada původních zákazníků se z Williamsburgu také musela kvůli cenám vystěhovat“, řekl.",a number of origin custom from williamsburg also had to emigr for price he said,a lot of former custom got price out of williamsburg too he said,-0.269104760134251,63.3333333333333,3
683,"Skot Callum Skinner spěchá domů poté, co Britové získali zlato v cyklistice",callum skinner is rush home after the british have won gold in cycl,scot callum skinner storm home as brit grab cycl gold,0.7253371666678391,91.0,2
684,"Společnost Commerz Billboard patří k těm podezřelým firmám, které se nedaří kontaktovat.",commerz billboard belong to those suspici busi that are unabl to contact,commerz billboard is among the suspici compani that are difficult to contact,0.111698287815854,78.5,2
685,Případ tak zřejmě dostane na starost jiný pražský soudní obvod.,the case will obvious be handl by anoth pragu district court,the case will therefor be like handl by a differ judici district in pragu,0.426512000620255,89.3333333333333,3
686,"Turecký prezident se záměrně vyhl odpovědi na otázku ohledně rozdílů mezi nimi, zatímco Putin se rozhodl tyto rozdíly vyzdvihnout.",the turkish presid deliber threw out the answer to the question of the differ between them while putin chose to highlight these differ,turkey s presid deliber avoid answer a question on their differ while mr putin chose to underlin them,0.3001708129561469,86.0,2
687,Zprávu přinesl francouzský deník Le Monde.,the news came from the french daili le mond,as report by the french daili le mond,0.81859573574389,99.5,2
688,"Z daňového přiznání Clintonových za rok 2015 vyplývá, že na rozdíl od většiny Američanů, činí v jejich příjmech mzdy pouhých 100 dolarů.",the clinton tax return for show that unlik most american they make onli in their earn,the clinton return show that unlik most american just of their incom came from wage,0.033848523819992,80.5,2
689,"Někteří z účastníků demonstrace bylo možné vidět, jak sprejují na zdi nápisy proti dočasnému prezidentovi Michelu Temerovi.",some of the particip in the demonstr could see how the inscript against temporari presid michel temer were be spray on the wall,some of those take part in the protest could be seen write graffiti on the wall against the interim presid michel temer,-0.180172556682083,60.5,2
