,source,reference,translation,z-score,avg-score,annotators
217,"According to Kangaspuro, it is also possible that Ivanov has been in trouble with other leaders or that he has blundered.",kangaspuron mukaan on my s mahdollista ett ivanov on joutunut vaikeuksiin muiden johtajien kanssa tai ett h n on v r ss,kangaspuron mukaan on my s mahdollista ett ivanov on joutunut kahnauksiin muiden johtohenkil iden kanssa tai mokannut,1.05911916954532,76.0,1
218,She burst into tears when her final total was posted and her long journey to this moment ended.,h n puhkesi kyyneliin kun h nen lopullinen kokonaisuutensa oli l hetetti ja h nen pitk n matkansa t h n hetkeen p ttyi,h n puhkesi kyyneliin kun h nen finaalipisteen ilmoitettiin ja h nen pitk matkansa kohti t t hetk p ttyi,0.138730210543495,51.0,2
219,Britain and the United States will meet on Saturday in the last game of the first round.,iso britannia ja yhdysvallat tapaavat lauantaina ensimm isen kierroksen viimeisess peliss,britannia ja yhdysvallat kohtaavat lauantaina ensimm isen kierroksen viimeisess peliss,1.8403022547565904,100.0,1
220,"Analysts fear that separatist groups that had been more or less vanquished in recent years, like the Oromo Liberation Front or the Ogaden National Liberation Front, may try to exploit the turbulence and rearm.",analyytikot pelk v t ett viim vuosina enemm n tai v hemm n voitetut separatistiryhm t kuten oromo liber front tai ogaden nation liber front voivat yritt hy dynt turbulenssia ja uudelleenaktivoitumista,analyytikot pelk v t ett separatistiryhm t kuten oromo liber front tai ogaden nation liber front jotka on viim vuosien aikana enemm n tai v hemm n kukistettu voivat yritt k ytt kuohuntaa hyv kseen ja aseistautua uudelleen,0.667493524008394,56.0,1
221,"I regret that it occurred,"" he said in a statement.",olen pahoillani siit ett se tapahtui h n sanoi lausunnossaan,kadun ett se tapahtui h n sanoi lausunnossaan,1.7169571630517302,94.0,1
222,"Ahead of rallies in Pennsylvania on Friday, Mr. Trump continued to lash out on Twitter at the news media for harping on his every word and for being biased against him.",ennen perjantaina pidett vi rallia pennsylvaniassa herra trump jatkoi kimppuunviettoa twitteriss uutistoimistoissa joka harpeutui h nen jokaiseen sanaansa ja vastustaakseen h nt,ennen pennsylvanian perjantain kokouksia trump jatkoi twitteriss hy kk yst kohti uutismediaa jotka jauhavat h nen joka sanastaan ja ovat puolueellisia h nt vastaan,-0.577185473278206,22.0,1
223,"""One would hope that the only benefit out of this is - as a tombstone and testament to others, that these are the risks actually involved in going to a war zone - to dissuade people from ever making that choice really,"" Akunjee said.",toivottavasti ainoa hy ty t st on hautakivi ja testamentti muill ett n m ovat vaaroja jotka todella liittyv t sotavi hykkeeseen varoittamaan ihmisi koskaan tekem st t t valintaa akunje sanoi,voi vain toivoa ett tapauksen ainoa hy ty on ett se voi toimia hautakiven ja testamenttina muill ett sota alueell l htemiseen liittyy todellisia riskej ett se voisi saada ihmiset luopumaan t llaisen p t ksen tekemisest akunje sanoi,0.41123608339056394,49.0,1
224,"Clintons earned $10.75 million in 2015, paid 34.2 percent federal tax rate",clinton sai miljoonaa dollaria vuonna ja maksoi prosenttia liittovalt verokannasta,clintonit tienasivat miljoonaa dollaria vuonna maksoivat prosenttia liittovalt veroja,0.807838381767739,84.0,1
225,The study was published by Science.,tutkimus julkaisi scienc,tutkimuksen julkaisi scienc,0.6596889282860711,72.0,1
226,A spokeswoman for Reid later said he had not spoken to Clinton directly about whether she would nominate Garland and was speculating.,reidin tiedottaja sanoi my hemm ksi ettei h n ollut puhunut suoraan clintonill siit aikooko h n nimitt garlandia ja spekuloida,reidin edustaja sanoi my hemmin ett h n ei ollut puhunut clintonill suoraan siit nimitt isik h n garlandin ja ett kyseess oli spekulaatio,-0.12709962837945502,57.0,1
227,"The South Karelia Social and Health Care District (Eksote) made a result that was 3,4 million euros better than planned between January and June.",etel karjalan sosiaali ja terveydenhuoltoalu eksot teki tuloksen joka oli miljoonaa euroa parempi kuin suunniteltu tammi kes kuussa,etel karjalan sosiaali ja terveyspiiri eksot teki tammi kes kuussa miljoonaa euroa suunniteltua paremman tuloksen,1.2233663862776,96.0,1
228,Also the people living in the same household and their roles have been registered.,my s samassa taloudessa asuvat ihmiset ja heid n roolinsa on rekist iti,my s samaan talouteen kuuluvat henkil t ja heid n roolinsa on rekist iti,1.8083235510387297,96.5,2
229,"At the same time, put weight on the gun and punch the attacker in the chest, then twist the gun from his grip before backing up and pointing it at him.",samaan aikaan laittaa paino aseen p lle ja ly d hy kk j rintaan kierr pistooli pitoonsa ja varmista ett se on kiinni,laita samaan aikaan painoa aseell ja isk hy kk j rintaan sitten v nn ase h nen otteestaan per nni ja osoita h nt aseella,0.5654470458036519,77.0,1
230,"With the reformation of the National Police Board, one criminal intelligence centre was founded in the country, and under it three national units with an own crime intelligence unit in each police department.",kansallisen poliisilautakunnan uudistamisen my t maassa perustettiin yksi rikostutkintakeskus ja sen alaisuudessa oli kolm kansallista yksikk joilla oli oma rikostuomioistuin,poliisihallinnon uudistuksen mukana maahan perustettiin yksi rikostiedustelukeskus sen all kolm valtakunnallista yksikk ja kuhunkin poliisilaitokseen oma rikostiedusteluyksikk ns,1.11948438515014,93.0,1
231,The Pleiades cluster is situated 445 light-years from Earth.,pleiad klusteri sijaitse valovuotta maasta,plejadien t htijoukko sijaitse valovuoden p ss maasta,0.738583714349429,82.0,1
232,A totally drunk driver swerved against a lorry,t ysin humalainen kuljettaja kaatoi kuorma autoa vastaan,umpihumalainen rattijuoppo suistui p in kuorma autoa,0.0460370401663221,62.0,1
233,Eksote’s board discusses the half-year review in its meeting next Wednesday.,eksot n hallitus k sittele puolivuotiskatsausta kokouksessaan ensi keskiviikkona,eksoten hallitus k sittele puolivuotiskatsausta kokouksessaan ensi keskiviikkona,1.29262105369591,98.0,2
234,The plane was on a training flight and the pilot was being asked to identify fishing boats as part of the exercise,lentokon oli koulutuslennolla ja pilotti pyydettiin tunnistamaan kalastusaluksia osana harjoitusta,lentokon oli harjoituslennolla ja osana harjoitusta lent j pyydettiin tunnistamaan kalastusveneit,1.36187572111422,100.0,1
235,Therefore the drop began from very high.,siksi pudotus alkoi eritt in korkealta,pudotus sii alkoi todella korkealta,1.18873905256845,95.0,1
236,"While he publicly praised the simple Iowa farmhouse cooking of his childhood, he dined like the millionaire sophisticate he had become.",vaikka h n julkisesti kehui yksinkertaisen iowan maalaistalon ruoanlaittoa lapsuudestaan h n ruokasi kuten miljon ri hienostunut h nest oli tullut,samaan aikaan kun h n julkisesti ylisti lapsuutensa yksinkertaista iowalaista maalaisruokaa h n aterioi kuten hienostunut miljon ri joka h nest oli tullut,0.35768304354871994,71.0,2
237,Those under 15 to account for their crimes?,all vuotiaat tekev t rikoksensa,all vuotiaat vastuuseen rikoksistaan,-0.109785961524877,57.5,2
238,"So when it pushed a lens to some users this week that gave them slanted eyes, distorted teeth and puffy cheeks, some critics called it a racist caricature of Asian people - ""yellowface.""",joten kun se ty nsi linssin joillekin k ytt jill t ll viikolla joka antoi heill kaltevat silm t v ristyneet hampaat ja turvonneet posket jotkut kriitikot kutsuivat sit rasistiseksi karikatyyliksi aasialaisill keltainen,joten kun snapchat mainosti t ll viikolla joillekin k ytt jill linssi joka antoi heill vinot silm t vinot hampaat ja pulleat posket jotkut kriitikot kutsuivat sit rasistiseksi karikatyyriksi aasialaisista ihmisist keltanaamaksi eli yellowfaceksi,0.887142758823676,62.0,1
239,"The Aberdeen stop lasted six days, and the company sold less than 10 of its 80 estates located in London.",aberdeenin pys kki kesti kuusi p iv ja yhti myi all lontoolaisesta kiinteist st,aberdeenin sulku kesti kuusi p iv ja yhti myi poi all kymmenen kiinteist st lontoossa sijaitsevasta kiinteist st n,0.9463477166043608,88.0,1
240,Rowing in itself is a journey but that makes it a bit bigger.,soutu itsess n on matka mutta se teke siit hieman suuremman,soutaminen itsess n on matka mutta se teke siit hieman isomman,2.27825457932046,100.0,2
241,"The first-place finisher will avoid the powerful Dutch, the leaders of the other bracket, for a bit longer when the quarter finals begin.",ensimm isen sijan viimeistelij v ltt voimakkaat hollantilaiset toisen haaran johtajat v h n kauemmin kun nelj nnesfinaalit alkavat,ensimm iseksi sijoittunut v ltt vahvan hollannin toisen ryhm n johtajan hieman pitemp n nelj nnesfinaalien alkaessa,0.657107062402512,65.0,1
242,"If the value-added tax in the control countries would be seven, only the Germans and the Dutch would sell cheaper food than the Finns.",jos veroviranomaisten arvon vero olisi seitsem n vain saksalaiset ja hollantilaiset myyv t halvempaa ruokaa kuin suomalaiset,mik li arvon veroprosentti olisi verrokkimaissa seitsem n vain saksalaiset ja alankomaalaiset myisiv t edullisempaa ruokaa kuin suomalaiset,0.949479503960916,73.0,1
243,"A penalty tax of 45 per cent would be slapped on Chinese imports, and 35 per cent on Mexican imports.",sakotusvero prosenttia olisi tapettu kiinalaista tuontia ja prosenttia meksikon tuonnista,tuonnill kiinasta m tk ist isiin prosentin ja meksikosta prosentin rangaistusvero,0.108908734480505,50.0,1
244,"The same was even more true to women, who had to be able to give birth to even more than 10 children.",sama p tee viel enemm n naisiin joiden oli pystytt v synnytt m n jopa yli lasta,sama p ti viel kin suuremmissa m rin naisiin joiden piti pysti synnytt m n jopa yli lasta,1.4406351932623702,91.0,1
245,"They went off at the same time as the tourists began to leave the bars to go back to their hotels, said a police spokesman Samoer Yoosumran according to CNN.",he l htiv t samaan aikaan kuin matkailijat alkoivat poistua baareista palata hotellilleen kertoi poliisin tiedottaja samoer yoosumran cnn n mukaan,ne r j ytettiin samaan aikaan kun turistit alkoivat l hte baareista ja palata hotelleihinsa kertoi poliisin edustaja samoer yoosumran cnn n mukaan,-0.402743038246701,36.0,1
246,On a tape presented by the state media Putin said the change was a mutual decision.,valtion tiedotusv lineiden esitt m ss nauhassa putin sanoi muutoksen olevan vastavuoroinen p t s,valtiollisen median esitt m ll nauhalla putin sanoi muutosta yhteiseksi p t kseksi,0.0723621792857048,49.0,1
247,The paper says two of the bombs exploded on Patong Beach.,paperissa sanotaan ett kaksi pommi r j hti patong beachilla,pommeista kaksi r j hti lehden mukaan patong beachilla,0.34646134324670796,56.5,2
248,"From Josba, Kataja, and Jokipojat to team USA",josba kataja ja jokipojat usa n joukkueeseen,josban katajan ja jokipoikien kautta usa n maajoukkueeseen,-1.30737348728395,7.0,1
249,The incident happened on the A1 near Morges in the canton of Vaud just after midnight on Thursday.,tapahtuma tapahtui a l hell morgesin kantonin vaudissa vasta keskiy n j lkeen torstaina,v likohtaus tapahtui a tiell l hell morg ta vaudin kantonissa juuri keskiy n j lkeen torstaina,0.12592901635845,44.0,1
250,"""I've seen water in some places I have never seen before,"" Townson said, ""and it's still coming down.""",olen n hnyt vett joissakin paikoissa joita en ole n hnyt aiemmin townson sanoi ja se on yh tulossa,olen n hnyt vett paikoissa joissa en ole sit koskaan aiemmin n hnyt townson sanoi ja sade jatkuu yh kin,-0.695115479805105,28.0,1
251,The chain reported the best second-quarter turnover and result in its history.,ketju ilmoitti parhaan toisen vuosinelj nneksen liikevaihdosta ja sen historiasta,ketju saavutti kaikkien aikojen parhaan toisen vuosinelj nneksen liikevaihtonsa ja tuloksensa,0.831288689638585,76.0,1
252,Federal tax rates have become an issue in the presidential election.,liittovalt veroasteista on tullut kysymi presidentinvaaleissa,liittovalt veroprosenteista on tullut ongelma presidentinvaaleissa,0.0723621792857048,49.0,1
253,"""It's occurring within a residential area in front of a home,"" Howard said to CBS affiliate KPHO earlier this month.",se tapahtuu asuinalueella kodin edess howard sanoi cbs n tyt ryhti kpho lle aiemmin t ss kuussa,n m tapahtuvat asuinalueella kodin edess howard sanoi aiemmin t ss kuussa cbs n tyt ryhti kpho lle,0.730200172792113,67.0,1
254,"In addition, he says, the model only affects a small part of forest owners.",lis ksi h n sanoo ett malli vaikuttaa vain pieneen osaan met nomistajill,lis ksi malli koske h nen mukaansa vain pient osaa met nomistajista,0.32818806564930797,56.0,1
255,Attempts to reach Phillip were unsuccessful.,yritit p st phillipiin ep onnistui,yritykset tavoittaa phillipi eiv t onnistuneet,0.0723621792857048,49.0,1
256,"As it is mechanically repeated, the impression is detached and slightly spiritless.",koska se toistetaan mekaanisesti vaikutelma on irrotettu ja hieman henkev,mekaanisesti toistuessaan vaikutelma on ulkokohtainen ja v h n henget n,0.312360010973403,56.0,1
257,"Attendees can tour the Central Hall, Period Rooms, Cactus Lounge and Tea Room.",osallistujat voivat kiert keski hallia peri huoneita cactus loungea ja tea roomia,osallistujat p sev t kierroksell keskusaulaan tyylikausihuoneisiin kaktus oleskeluhuoneisiin ja teehuoneeseen,-0.402743038246701,36.0,1
258,The rugby Olympic gold won by Fiji is held in such estimation in the country that the government has decreed August 22nd as a national holiday.,fid in voittaman rugbi olympiakultaa pidet n t llaisessa arviossa maassa jonka hallitus on julistanut elokuuta kansalliseksi lomaksi,all miljoonan asukkaan fid in olympiakulta rugbyssa arvostetaan maassa niin korkeall ett hallitus on m r nnyt elokuun p iv n kansalliseksi vapaap iv ksi,0.16058087605445598,45.0,1
259,"And second: This team features three gymnasts, Simone Biles, Gabby Douglas and Lauren ""Laurie"" Hernandez, who have been inspiring so many young girls of color.",ja toiseksi t ss joukkueessa on kolm voimistelijaa simon bile gabbi dougla ja lauren lauri hernandez jotka ovat innoittaneet niin monta nuorta tytt v ri,ja toiseksi t ss joukkueessa on mukana kolm voimistelijaa simon bile gabbi dougla ja lauren lauri hernandez jotka ovat inspiroineet monia v rillisi tytt j,0.822816754271747,77.0,1
260,"But, as Vladimir Putin greeted his Turkish counterpart in the gilded hall of a St. Petersburg palace, I got the distinct impression that Ankara wants this reconciliation the most.",mutta kun vladimir putin tervehtii turkin vastapuolen pietarin palatsin kullatussa salissa minulla oli erilainen k siti siit ett ankara haluaa t m n sovinnon eniten,mutta vladimir putinin tervehtiess turkkilaista kollegaansa pietarin palatsin kullatussa salissa sain selv n vaikutelman siit ett ankarassa halutaan t t sovintoa enemm n,0.253801042421254,68.0,1
261,The latest data is from June this year.,viimeisimm t tiedot ovat t m n vuoden kes kuusta,uusimmat tiedot ovat t m n vuoden kes kuulta,1.03291605087725,90.5,2
262,We moved quickly last night to apologize to our viewers on-air and to our followers on Social media.,me muutimm viim y n anteeksi anteeksi katsojillemm ilmassa ja sosiaalisen median seuraajillemm,ryhdyimm eilen illalla nopeasti toimenpiteisiin ja pyysimm suorassa l hetyksess anteeksi katsojiltamm sek seuraajiltamm sosiaalisessa mediassa,-0.6453336795993321,32.0,1
263,"During Soviet times, Ivanov worked in KGB’s espionage together with Putin.",neuvostoliiton aikana ivanov ty skent kgb n vakoilussa yhdess putinin kanssa,ivanov ty skent yhdess putinin kanssa neuvostoliiton aikana kgb n vakoilussa,0.703956380640273,81.0,1
264,"A truly enormous sum would be left uncollected, 1000 billion dollars per year.",todellinen valtava summa j isi ker tt m tt miljardia dollaria vuodessa,ker m tt j isi todella huikea summa miljardia dollaria vuodessa,1.01560238402267,90.0,2
265,Gilead to get attorney fees in hepatitis C patent fight with Merck,gilead saa asianajajan palkkiot hepatiitti c n patenttitilanteessa merckin kanssa,gileadill korvataan asianajajakulut hepatiitti c patenttitaistelussa merckia vastaan,0.600074379512807,78.0,1
266,"Lester Piggott, nine-time Derby winner, 4,493 career wins",lester piggott yhdek n kertaa derbi voittaja uraa voittaa,lester piggot kertainen derbi voittaja voittoa,0.0460370401663221,62.0,1
267,"From this, trampoline offers a respite.",t st trampoliini tarjoaa heng hdystauon,trampoliini tarjoaa lepohetken t st,1.29262105369591,98.0,1
268,It shouldn’t matter so much how I dress myself.,sill ei ole v li niin paljon miten pukeudun its ni,ei sill pit isi olla niin kauheasti v li miten min pukeudun,-0.958155637399182,33.0,1
269,"Though trampoline has been an Olympic event since 2000, when it debuted at the Sydney Games, it has spent the intervening 16 years so barely acknowledged that many I surveyed did not realize it was an Olympic sport at all.",vaikka trampoliini on ollut olympiatapahtuma vuodesta l htien kun se aloitti sydney peleiss se on vienyt vuoden v lein tuskin tunnustettuaan ett monet joita olen kartoitellut eiv t ymm rt neet olleen olympialalla ollenkaan,vaikka trampoliini on ollut olympialaji vuodesta jolloin se teki ensiesiintymisen sydneyn kisoissa sen l sn oloa on v liss kuluneiden vuoden aikana huomioita niin v h n ett monet joita haastattelin eiv t tajunneet lainkaan sen olevan olympialaislajin,0.48445249499565796,51.0,1
270,"This team looks, finally, like America.",t m joukku n ytt lopulta kuten amerikasta,t m joukku n ytt lopultakin amerikalta,0.49656110230039596,67.0,2
271,"The price ascent in London was stabilised last summer, says Vanhanen.",lontoon hinnankorotus vakiintui viim kes n sanoo vanhanen,lontoossa hintojen nousu tasautui viim kes n vanhanen kertoo,1.2898330226516899,73.0,1
272,"'I would like to take a moment to apologize for a comment that I made last night after the women's relay,' he said on CBC's Olympic broadcast.'",haluaisin hetken aikaa pyyt anteeksi kommentin jonka tein viim y n naisten l hetyksen j lkeen h n sanoi cbc n olympiakuljetuksell,haluaisin pyyt t ss hetkess anteeksi kommenttia jonka tein eilisiltana naisten viestin j lkeen h n sanoi cbc n olympi hetyksess,0.584013952012911,63.0,1
273,"Happy, smart, a good sense of humour, not afraid of work.",onnellinen lyk s hyv huumorintaju ei pelk ty t,iloinen fiksu huumorintajuinen ja ty t pelk m t n,1.85852200115876,94.0,1
274,"In addition, the first of the real estate funds, Standard Life, froze its trade.",lis ksi ensimm inen kiinteist rahasto standard life j dytti kaupan,lis ksi kiinteist rahastoista ensimm inen standard life j dytti kaupank yntin,1.05911916954532,76.0,1
275,"She is window-shopping, rather than on a spending spree.",h n on ikkuna osto eik menojen spree,h n on tekem ss ikkunaostoksia ei kuluttamassa paljoa rahaa,-0.9432675313036768,12.0,1
276,"When they began, the need for cuts was estimated to be about 380 employees.",kun ne alkoivat leikkausten tarv arvioitiin olevan noin ty ntekij,niiden alkaessa v hennystarpeen arvioitiin olevan noin ty ntekij,1.6143995593532898,100.0,1
277,"In addition for the Olympics being possible the most laborious ever for Yle, they are also the last one that can be followed only from Yle channels.",sen lis ksi ett olympialaiset ovat mahdollisimman ty l s koskaan yle varten ne ovat my s viimeinen jota voidaan seurata vain yle kanavista,olympialaiset ovat paitsi ehk ty l imm t ylell koskaan my s viimeiset joita voi seurata ainoastaan ylen kanavista,1.29621524983914,91.0,1
278,"""What happened at Centcom is unacceptable - our war fighters suffer when bad analysis is presented to senior policy makers,"" said Representative Ken Calvert, Republican of California.",mit centcomissa tapahtui sit ei voida hyv ksi sodan taistelijat k rsiv t huonoista analyyseist korkean tason poliittisill p t ksentekij ill kalifornian republikaani edustaja ken calvert sanoi,centcomin tapahtumat ovat mahdottomia hyv ksi taistelijamm sodassa k rsiv t kun huonoja analyyseja esitet n korkea arvoisill p tt jill edustaja ken calvert kalifornian republikaani sanoi,1.57517118595947,100.0,1
279,We lived next to them for 20 years and it's always been bad.,asumm heid n vieress n vuotta ja se on aina ollut huono,asuimm heid n naapureinaan vuotta ja tilann on aina ollut paha,0.19588905736449905,55.5,2
280,"The draft NICE guidance, published today, recommends that people be given 90 mg of ticagrelor for 12 months, followed by 60mg along with aspirin twice a day for another three years.",nice suosituksen luonno joka julkaistiin t n n suosittele ett ihmisill annetaan mg ticagreloria kuukauden ajan jota seuraa mg yhdess aspiriinin kanssa kahdesti p iv ss viel kolmen vuoden ajan,t n n julkaistussa nice n ohjeistusluonnoksessa suositellaan ett ihmisill annetaan mg ticagreloria kuukauden ajan mit seuraa mg aspiriinin kanssa otettuna kahdesti p iv ss seuraavien kahden vuoden ajan,-0.8778482557791071,23.0,1
281,That is a big difference.,t m on suuri ero,onhan se iso ero,0.831288689638585,76.0,1
282,Someone was watching over these guys today.,joku seurasi n it kavereita t n n,joku huolehti n ist kavereista t n n,-0.29310337266229997,39.0,1
283,"Other observers share her view, a complaint that Snapchat has left largely unanswered.",muut tarkkailijat jakavat h nen n kemyksen valituksen jonka mukaan snapchat on j tt nyt suurelta osin vastaamatta,toiset tarkkailijat jakavat h nen mielipiteen valituksen johon snapchat on j tt nyt suurelta osin vastaamatta,0.7150106311905551,61.0,1
284,The cuts are expected to generate annual cost savings of roughly 20 million euros that are supposed to realise during next year.,leikkausten odotetaan tuottavan vuosittain noin miljoonan euron kustannuss st t joiden odotetaan toteutuvan ensi vuoden aikana,v en v hennyksel tavoitellaan noin miljoonan euron vuosittaisia kustannuss st j joiden on m r toteutua ensi vuoden aikana,1.80234790388735,87.0,1
285,Picciuto remembers the emotional toll of an uncertain future.,picciuto muistele ep varman tulevaisuuden tunnepulaa,picciuto muistaa ep varman tulevaisuuden aiheuttaman tunnekuorman,-0.5123827038311021,33.0,1
286,"He mocked the ""poor, pathetic"" television pundits who try to figure him out and said, ""They can't!""",h n pilkkasi huonoja s litt vi televisio asiantuntijoita jotka yritt v t hahmottaa h nt ja sanoa he eiv t voi,h n pilkkasi huonoja s litt vi televis asiantuntijoita jotka yritt v t saada h nest selv sanoen he eiv t onnistu,0.855442319468882,78.0,1
287,"In an email, Grace Sparapani, a Korean American art student whose tweet about the photos was widely shared, said that the lens was ""hurtful and uncomfortable to say the least.""",s hk postissa grace sparapani korealainen amerikkalainen taidekasvattaja jonka tweetti kuvista oli laajalti jaettu sanoi ett linssi oli vahingollinen ja ep miellytt v sanoa v hiten,grace sparapani korealai amerikkalainen taideopiskelija jonka twiitti valokuvista jaettiin laajalti sanoi s hk postissaan ett linssi oli v hint nkin loukkaava ja ep mukava,-0.577185473278206,22.0,1
288,"Soon a number of British real estate funds began to freeze their trade, one after another.",pian monet britannian kiinteist rahastot alkoivat j dytt kaupank ynti n yksi toisensa j lkeen,pian joukko britannian kiinteist rahastoja alkoi j dytt kaupank ynti n yksi toisensa j lkeen,1.7169571630517302,94.0,1
289,Those returning to school may notice that there has been a change in school during the summer.,kouluihin palaavat voivat huomata ett koulu on muuttunut kes n aikana,koulunpenkill palaava saattaa huomata ett koulussa on kes n aikana tapahtunut muuto,1.24185194551932,81.0,1
290,The reason behind the move triggered even more outrage by the filmmaker.,siirron syy johti elokuvan tekij n viel kin suuremmaksi,p t ksen takana oleva syy aiheutti elokuvantekij ss viel enemm n tyrmistyst,-1.3736836419090501,21.0,1
291,The audience got in after the controlled detonation of the package by the police.,ylei joutui poliisin valvomaan pakkauksen r j ytt mist,ylei p si sis n kun poliisi oli kontrolloidusti r j ytt nyt paketin,-0.577254966598474,44.0,1
292,"So, in honor of the Rio Games and all the famous faces crossing our screens at the moment, FEMAIL have compiled a list of Olympians who bear more than a passing resemblance with Hollywood celebs.",niinp kun rion pelej ja kaikkia kuuluisia kasvoja jotka ylitt v t n yttelyt t ll hetkel femail on koonnut luettelon olympialaisista jotka kantavat enemm n kuin ohimenev muistomerkki hollywoodin julkkikset,joten rion kisojen ja kaikkien t ll hetkel ruuduillamm esiintyvien kuuluisien kasvojen kunniaksi femail on koostanut listan olympiaurheilijoista jotka n ytt v t selv sti hollywoodin julkkiksilta,-0.2309816295069201,54.0,1
293,"This combination provides life-long benefits for good health, success in school and work.",t m yhdistelm tarjoaa elinik isen edun hyv n terveyden menestyksen saavuttamiseksi koulussa ja ty ss,t m yhdistelm tarjoaa elinik isi hy tyj hyv lle terveydell sek koulu ja ty menestyksell,0.392310377257875,72.0,1
294,Major cuts in 2018?,merkitt v t leikkaukset vuonna,suurleikkaukset vuonna,1.96247758024678,97.0,2
295,"In the country people got for example arrested, when they had declared that they oppose the law.",maassa ihmiset saivat esimerkiksi pid tetyksi kun he olivat julistaneet vastustavansa lakia,maassa muun muassa pid tettiin ihmisi jotka ilmoittivat vastustavansa lakia,-1.2601453714818,4.0,1
296,"In the whole of Finland between January and August, there have been slightly less bike thefts reported to the police than during the corresponding period last year.",koko maassa tammikuun ja elokuun v lisen aikana poliisill on raportoitu hieman v hemm n py r varkaita kuin viim vuoden vastaavan ajanjakson aikana,koko suomessa poliisin tietoon on tammi elokuussa tullut hieman v hemm n py r varkauksia kuin viim vuoden vastaavana aikana,1.29262105369591,98.0,1
297,"It could be telling that after almost three hours of initial talks, the two presidents told a press conference that they hadn't even touched on the topic.",voisi kertoa ett l hes kolmen tunnin alkupuheen j lkeen molemmat presidentit kertoivat lehdist tilaisuudessa ett he eiv t ede koskettaneet aiheeseen,voi olla paljonpuhuvaa ett l hes kolmen tunnin alustavien keskustelujen j lkeen presidentit kertoivat lehdist lle ett he eiv t olleet ede k sitelleet asiaa,1.29262105369591,98.0,1
298,For example the patios had been built even though there were no proper permits yet.,esimerkiksi terassit oli rakennettu vaikka ei viel ollut asianmukaisia lupia,muun muassa terassit oli rakennettu vaikka asianmukaisia lupia ei viel ollut,1.36187572111422,100.0,1
299,Mr Wright and Finnish dairy producer Valio have produced the traveller's film called The Lickhiker's Guide to Inner Strength which shows the bacteria count in different place like in the bathroom,wright ja suomalainen maidontuottaja valio ovat tuottaneet matkustajan elokuva nimelt the lickhik s guid to inner strength joka osoittaa bakteerien olevan eri paikoissa kuin kylpyhuoneessa,wright on tuottanut matkailijan elokuvan sis isen voiman j ljill yhdess suomalaisen meijerin valion kanssa elokuvassa n ytet n bakteerim r eri paikoissa kuten kylpyhuoneessa,-0.8660578978045459,1.0,1
300,Earlier this week 50 officials working among national security wrote an open letter to state that they won’t support Donald Trump as a president.,aiemmin t ll viikolla kansallisen turvallisuuden palveluksessa ty skentelev virkamiest kirjoitti avoimen kirjeen jonka mukaan he eiv t kannata donald trumpia presidentiksi,aiemmin t ll viikolla kansallisen turvallisuuden parissa ty skennellytt virkailijaa ilmoitti avoimessa kirjeess etteiv t he tue donald trumpia presidentiksi,1.36187572111422,100.0,1
301,"But the victim's brother says he can't think of anyone who would want to hurt him, saying, ""Things were finally going well for him.""",mutta uhrin veli sanoo ett h n ei voi ajatella ket n joka haluaisi vahingoittaa h nt sanomalla asiat olivat vihdoin menossa hyvin h nell,uhrin veli kuitenkin sanoo ettei tie ket n joka olisi halunnut satuttaa h nt ja toteaa h nen asiansa sujuivat vihdoinkin hyvin,1.50948225746698,79.0,1
302,Those who want can check their saved information on the S Group website.,he haluavat tarkistaa tallennetut tiedot s ryhm n verkkosivuilla,haluka voi tarkistaa talletetut tietonsa s ryhm n verkkosivuilta,-0.5782428228133211,24.0,1
303,In the next morning local time two bombs went off in Surat Thani.,seuraavana aamuna paikallisena aikana kaksi pommia l hti surat thaniin,seuraavana aamuna paikallista aikaa r j hti kaksi pommia surat thanissa,0.11837043697018801,41.0,1
304,Ivanov’s successor is a 44-year old Anton Vaino of Estonian background.,ivanovin seuraaja on virolaisen vuotiaan anton vaino,ivanovin seuraaja on virolaistaustainen vuotia anton vaino,-0.0646705920425475,36.0,1
305,"The world record, set in winning gold at London 2012, is 3:51.659.",maailmanenn tys joka on voittanut kultaa lontoossa on,lontoossa kultaa voittanut maailmanenn tys on,1.16875883512972,79.0,1
306,"There was a show underway in one, bigger tent.",yhdess isommassa teltassa oli k ynniss n ytteli,yhdess isommassa teltassa oli meneil n esiti,1.24185194551932,81.0,1
307,That's what I call this year's Women's Olympic Gymnastics Team and for more reasons than one.,sit kutsun t m n vuoden naisten olympiatutkimusryhm ksi ja useammasta syyst kuin yhdest,siten kutsun t m n vuoden naisten olympialaisten voimistelujoukkuetta useammasta kuin yhdest syyst,-0.6017600372576789,23.0,1
