,source,reference,translation,z-score,avg-score,annotators
2602,"""The communication hidden below one's ID can avoid interpersonal clash. This not only has room for maneuver, and even gives each other more time and space to thought and deeds.""",,id,1.0129300373286199,98.0,1
2603,It has retreated from them since it nearly collapsed eight years ago and had to be bailed out.,,,-0.8081120154083149,19.0,1
2604,"According to Zhao Xiuping, up to RMB 400 million has been invested in the current environmental protection. Such investment has a great impact on the enterprise management philosophy and social benefits and also opened up a space for the enterprise innovation management.",xiup,,0.407894076524925,71.5,2
2605,"It is reported that, Ms. Du Lei (Mariana Turay) who has been living in this apartment for 30 years, said: ""It seems like a bomb falling down.""",,mariana turay,0.7932729544757041,75.0,1
2606,"The hotel itself was quick to brush off any accusations, calling what happened an ""oversight"" and ""apologizing"" to Lanzmann, Der Spiegel reports.",lanzmann,,-0.6610701802602379,36.0,1
2607,"To participate in sport is so important, especially for girls.",,,1.2746556078648401,99.0,1
2608,"In the years before the Depression, the American table, especially in rural areas, was an all-you-can-eat buffet.",,,-1.30276932593569,0.0,1
2609,"Fiji gave a masterclass in handling, off-loading, side-stepping, support play, running lines and brute strength to win gold - their first Olympic medal of any colour.",,,0.0918730358748185,65.0,1
2610,"Before obtaining the import license for crude oil, ""teapot refinery"" generally refines oil from the heavy oil, which has high sulfur content and is imported from Russia.",,,1.32210065219886,95.0,1
2611,Clinton has endorsed a rule named after billionaire investor Warren Buffett that would ensure those making more than $1 million a year pay a tax rate of at least 30 percent.,,,1.01098246771725,91.0,1
2612,"Learn more about the history of downtown's Central Library as the Society of Architectural Historians/Southern California Chapter hosts a salon with Arnold Schwartzman and Stephen Gee, authors of the new book ""Los Angeles Central Library: A History of its Art and Architecture"" .",schwartzman,,-0.9382849918628872,14.0,1
2613,"I couldn't have asked for a better person to train with, or a better coach.",,,-1.19863094477203,4.0,1
2614,"Hamir also said that another 34 people were injured. Among them, three firefighters suffered from minor injuries and were discharged.",hamir,,0.590160771457013,82.0,1
2615,A 20-year fixed subsidy expires in November.,,,0.44903754035265797,82.5,2
2616,"The choice of these two female prime ministers is quite a contrast to the hot place which Blair and Cameron, the two male prime ministers like to go to.",,,0.12034361224985304,75.0,1
2617,The paid use and trading of Air Pollutant Emission Permits cover the city's key industrial enterprises for the production and supply of electricity and heat.,,,-1.06295452892025,48.0,1
2618,"According to the statistics bureau, the population growth of New Zealand had previously exceeded 2% in 1974 and during the 1950s-1960s (""baby boom"").",,,-0.0328489199295095,68.0,1
2619,And some behaviorist psychologists understand the impedance as an individual's disobedience to their behavioral corrections.,,,0.46637478720589504,79.0,1
2620,"It was an unfortunate choice of words, we're sorry it happened.'",,,-0.42850768419803703,50.0,1
2621,She said: 'People couldn't believe what they were seeing.',,,-0.758992493944643,52.0,1
2622,"At a court hearing this week, Calais authorities had argued the state should be able to knock down a total of 72 makeshift shops where people inside the camp sell goods, from cigarettes to energy drinks, offer haircuts, or sell tea for 50 cents (40p) or basic meals for a few euros in makeshift restaurants.",p,,0.73042072971785,97.0,1
2623,"The success of these overseas exhibitions has accumulated valuable experience and laid a good foundation for the continuous exploration of emerging markets along the ""Belt and Road Initiative"" road and building overseas exhibition integrated platform.",,,-0.348165998092699,85.0,1
2624,"Mario Andrada, the spokesman of Rio Olympic Games said, ""The alkalinity of water quality in the diving pool firstly turned weak after the yesterday afternoon"".",,mario andrada,-0.887459361997974,79.0,1
2625,"She said, her daughter often sewed hand toys. Plus, she is good at painting and could make animated toys from the doll's facial features to clothing.",,,-0.23399564682060398,55.0,1
2626,"But their growth rate is extremely slow, sometimes only about 1 cm a year, suggesting that Greenland shark may have an extra-long life.",,,-0.898447091130279,32.0,1
2627,I had bladder cancer which is one of the things they can operate on and they did.,,,-0.499632107413653,49.0,1
2628,"On August 12, reporters was informed that the Beijing 2022 Winter Olympics and the Winter Paralympic Organizing Committee issued a notice that the Beijing Winter Olympic Organizing Committee inherited the emblem and signs of Beijing Olympic Winter Games for commercial purposes.",,,0.29354289459426003,79.0,1
2629,"The village is located in the remote area, about 24 km from the urban area. There are more than 200 households in the village. This has caused many inconveniences for many middle-aged patients due to economic, transportation and physical limitations.",,,1.05079251852517,99.0,1
2630,"He's a lively character which is good for British racing but more than that, he's an incredible jockey.",,,0.8387830854519759,88.0,1
2631,"On this fantastic project, this closure represents leading edge civil engineering.",,,-0.0850819173711927,69.0,1
2632,But the 24-year-old Olympian is far from the only athlete out fighting for gold this summer that boasts their own celebrity doppelganger - at least not according to social media.,,,-1.63744364642955,28.0,1
2633,"""With everything else that's going wrong with the world, he was that diamond in the rough that was shining bright every day,"" he said.",,loui galicia frank,-1.49486391749322,20.0,1
2634,"The incident triggered quite a response online, with people calling it a scandal.",,,1.0886549997217099,100.0,1
2635,"In accordance with the ""residence permit provisional regulations"", the above cities stipulate clearly that the cost of certificate production shall be exempted in case of initial application of residence permit.",,,0.569856138134026,76.1666666666667,6
2636,He was a kind spirit with a big heart.,,frank,-1.5635005940504398,18.0,1
2637,"Addressing analysts earlier in the week, AGL's head of operations, Stephen Mikkelsen said Portland uses around 600 megawatts of power annually and Tomago around 900 megawatts.",agl mikkelsen tomago,agl,0.49267435446748203,72.0,1
2638,"A brilliant late tackle from Marcus Watson, brother of England's 15-aside team, Anthony, secured the win - and ultimately the silver medal.",,,0.0803609166586549,65.0,1
2639,"For gunmen approaching from the front, it's a similar technique - get your body out of the line of fire, grab the gun and twist it around so the villain can't fire.",,,-0.45165474802342603,62.0,7
2640,"It was once thought that Mr Ivanov might become president of Russia after Mr Putin's second term, as a third term for Mr Putin would have been unconstitutional.",,,0.9347138019092992,91.4,5
2641,"He guided the club to 112 points and a first-place finish in the Central Division, but Colorado was upset by Minnesota in the first round of the playoffs and has missed the postseason in each of the last two years.",,,0.0847468119120399,56.0,1
2642,"A letter sent to the Guardian said its closure ""would be a catastrophe for these children, some of whom are as young as eight.""",,guardian,0.9882750596647841,88.0,1
2643,That would be the same as Hoy's.,,,0.8065020584628969,92.0,1
2644,Attempts to reach Phillip were unsuccessful.,,,-1.30276932593569,0.0,1
2645,"However, ever since the 1990s, a total of 18 human explorations have been carried out and only 14 lunar detections have been conducted.",,,0.23327179622826397,59.0,1
2646,"The bridge section from Fife is now 600 metres long and weighs 30,000 tonnes.",,,-0.0270741566808806,49.0,1
2647,Russian public opinion has also turned since November.,,,0.9530348967769592,94.0,1
2648,"After obtaining crude oil import license, ""teapot refinery"" can import Oman crude oil and Russian crude oil, which have low sulfur content and improved petroleum products.",,,0.0326918980891047,73.0,1
2649,"Now Gracia has been able to use the new beak to drink water, eat, and even peck fine grains.",,,-0.43804822541024496,84.0,1
2650,"Rio Olympic women's singles project witnessed the withdrawal of a number of seed players. After a few days of intense competition, women's singles semi-finals were born on 11th day of the month.",,,0.582954910164615,76.0,1
2651,"Attendees can tour the Central Hall, Period Rooms, Cactus Lounge and Tea Room.",,,0.784062600837516,86.0,1
2652,"And after she came into the provincial team, Zhang Binbin returned home because she found it almost hopeless to enter the national team after a long time.",,,0.941738100287793,91.0,1
2653,"Second, it is also directly related with the force of local government. During the overcapacity cut process, the funds and the corresponding supporting measures should be in place. From this point of view, the differences are indeed relatively large among different regions.",,,0.23327179622826397,59.0,1
2654,But she still desperately swam to the little girl.,,,1.3273472218261395,96.0,1
2655,"Good family education means that parents often need to accompany their children, to take care of them patiently and teach them develop a civilized behavior and make them learn knowledge better and enhance intelligence.",,,1.04912293270659,88.0,1
2656,"The third party company (non-Chinese company) commissioned by the Olympic Organizing Committee is located in the Sao Paulo state, Brazil, about 75 kilometers away from the city of Sao Paulo.",,,1.50940735038077,98.0,1
2657,"Xiamen girl Zhang Binbin: ""handsome hands"" encourage her to start shooting career, which saw several ""reverse""",,,-0.7170064546731592,34.5,2
2658,"In addition to the illegal facts, legal basis, the handling and punishment of these cases, the basic information of the illegal parties and the relevant intermediaries will be included in the ""blacklist"" exposure.",,,0.681400405649862,72.0,1
2659,Check the video to see exactly how Mizrachi does it.,mizrachi,mizrachi,0.942436352910159,79.0,1
2660,"GB made wholesale changes at half-time and they plugged the Fijian dam...for all of four minutes, which by first-half standards was good, until Josua Tuisova went over after some brilliant Fijian interplay.",gb josua tuisova,,-1.92895906695311,2.0,1
2661,"As for Russia, tour operators and charter companies here will certainly be relieved when flights eventually resume.",,,1.27805399938768,88.0,1
2662,"His menu that day was more humble: deviled eggs in tomato sauce, mashed potatoes and, for dessert, prune pudding.",,,-1.3671271493202901,5.0,1
2663,Republican presidential candidate Donald Trump has run a controversial campaign.,,,0.0247443827931273,50.0,1
2664,"President Roosevelt may have committed the same error if his wife, Eleanor, had not encouraged him to set an example with his stomach.",,,0.474857311968883,79.0,1
2665,"In Queensland, three out of five people - mostly the elderly, immigrants, vulnerable workers, victims of violence and those without resources to fight unfair evictions and the like - are already turned away while seeking free legal advice and representation.",,,0.128946933504495,70.0,1
2666,"In a filing on Thursday, U.S. District Judge Beth Labson Freeman said that Gilead was entitled to relief from the fees it incurred while defending the case.",labson,,-1.30276932593569,0.0,1
2667,"When Mr Putin came to power, he named Mr Ivanov as one of the five people he trusted most.",,,1.2746556078648401,99.0,1
2668,The two tributaries will conduct construction via social financing. The charges have been approved by the relevant provincial government departments.,,,-1.22466554006295,3.0,1
2669,"""The majority of our guests are Arabs and they demanded Israel's code to be deleted,"" the employee was quoted as saying by Lanzmann.",,,-0.27208787795824396,56.0,1
2670,That's how it starts off.,,,0.874830547589408,88.0,1
2671,"Among them, CSFC will hold an additional 29.2931 million shares of Huaxia Bank. By the end of June, CSFC will increase its shares of Huaxia Bank to 387 million shares, raising its shares of Huaxia Bank from 3.35% to 3.62%.",csfc csfc,,0.4071303381838961,82.0,1
2672,"According to foreign media reports, Zhang Huizhen, the 27-year-old Korean archery female player won the gold medal in the women's archery individual tournament. This is the second scoring of Olympic gold medal following the team competition. This made she become a double winner.",huizhen,,0.0772236129832894,63.0,1
2673,"The 28-year-old Korean archery ""No.1"", and the London Olympic Games archery individual tournament winner Qi Fubei won the bronze medal.",fubei,,-1.30276932593569,0.0,1
2674,"According to Zhu Baoping, they should further move forward the reform, engage in community shares cooperation, quantify the assets to members, fix it to farmers and produce clear property rights.",,,1.02483108269216,97.0,1
2675,"Two charities, Help Refugees and L'Auberge des Migrants, on Friday estimated that numbers in the Jungle camp have risen to over 9,000 people - the highest ever - after a steep increase in arrivals during the summer.",,help refuge l auberg des migrant,0.12034361224985304,75.0,1
2676,"This right is essentially the right of the emitters to occupy, use and benefit from environmental capacity resources.",,,-0.0850819173711927,69.0,1
2677,The Glaswegian 23-year-old was in the anchor role that his fellow Scotsman Sir Chris Hoy made his own and the youngster did the legend proud as he stormed home to snatch victory from the favoured New Zealand outfit.,,,-1.39436812120789,38.0,1
2678,"If that is a barometer of the progress made in the last five months, then a successful five days in the velodrome awaits.",,,-0.6025871222494711,46.0,1
2679,And teammate Aly Raisman earned silver.,raisman,,0.5970084628873139,75.0,1
2680,"When a new baby is born, the new dad and mom need to spend time in taking care of and educating him, and be responsible for him.",,,0.63287305578034,82.0,1
2681,"Although he has transferred back to the Premiership, the Football Association Challenge Cup (FA Cup) still passes his accumulative suspension to FA Cup.",,,-0.37150454114208503,53.0,6
2682,"In 2014, police raided the property and found more than 70g in cannabis as well as scales, paraphernalia and £1,700 in cash.",g,,-1.25070013535386,2.0,1
2683,"They had freed over 2,000 civilian hostages who had been held by the militants, Sharfan Darwish of the SDF allied Manbij Military Council told Reuters.",manbij sharfan,,0.46128136438731104,77.0,1
2684,"The report emphasized that the Abe Cabinet tried to break through the above three points to achieve the promotion of Japan's ""normal nationalization"", and the going-out of militia to intervene in international security affairs, strengthen Japan-US alliance and prevent the rise of China and resist China.",,,0.4955997026659171,78.0,1
2685,"The backcourt range of he and Londo is limited. The three-point hit rate of headed star Butler is just 32.8%, making their next-season offence quite challenging.",backcourt,,-1.52918225577183,19.0,1
2686,"We expect that the hotel draws the right conclusions,"" the official said.",,,0.962240464373869,87.0,1
2687,"But instead of famous naked people, they're setting out to find the next generation of top models for their 2017 NU Muses calendar.",,nu muse,0.457896318327538,71.0,1
2688,"The atmospheric pressure of the Mars is very low, only 1% of the Earth's surface atmospheric pressure, with high uncertainty.",,,1.36212525796608,97.0,1
2689,"Whether you're approached from in front or behind, this video will show you how to turn the tables on your mugger.",,,-1.4201176332294398,17.0,1
2690,"""We first scanned Gracia and then designed and produced an extended prosthesis slightly longer than the rest of its beak and fixed on its beak with glue.""",,,0.5520051227816851,78.0,1
2691,"She is recovering, and police are still searching for a suspect.",,,0.951088681808865,89.0,1
2692,"While detecting the case at the same time, the police also pressed for payments and recovered stolen goods totaling more than 33 million yuan.",,,-0.17628913534825694,49.0,1
2693,Ross McEwan told BBC Scotland that the RBS brand was associated with the bank's global ambitions.,bbc,,0.0713762774259635,76.625,8
2694,Effortless on beam.,,,0.606818706432634,70.0,1
2695,"Zhang Qi, the Provincial Standing Committee and Sanya Municipal Party Committee Secretary, Wang Lu, vice governor and Lu Zhiyuan, secretary general of provincial government participated in the research seminars.",,,-0.810233578694693,32.0,1
2696,PC culture let vote fraud in Muslim areas flourish,,,1.3006902031557601,100.0,1
2697,"Canadian police said at a news conference on Wednesday that the information received by the police included the ""martyrdom video"" sent by the young man to the US Federal Bureau of Investigation. According to the video, the young man will launch strike.",,,-0.0010395613899661699,50.0,1
2698,Alan Kardec get rid of the ball in front of the penalty area and Fernando pushed shot.,kardec,,-1.6834515858879098,10.0,1
2699,"Helen was calling 'stay in the process, stay in the process'.",,,-1.0240876613768002,40.0,1
2700,"There are currently five Mars orbiters and two Mars rovers at work, but only one lunar orbiter and one lunar lander are at work.",,,1.1965518219921,96.0,1
2701,"Lt. Cmdr. Patrick Evans, a Pentagon spokesman, said in a statement that the Defense Department would not comment on the congressional report while the inspector general's investigation continued.",cmdr,,1.1965518219921,96.0,1
2702,"Silver medal swimmer Russia's Yulia Efimova boasts more than just the same sunkissed skin and blonde hair as actress Annalynne McCord, while Team USA's Nathan Adrian has been said by fans to resemble an 'athletic version of Joseph Gorgon Levitt.'",,yulia efimova annalynn mccord joseph gorgon levitt,-2.52303263472248,1.0,1
2703,"If approached from behind, Mizrachi says, the first thing to do is turn around, so that you can see your attacker and 'clear the line of fire'.",mizrachi,mizrachi,-0.40913587744011,56.0,1
2704,"At present, three plates are set up for doctor's client side, respectively, for doctors to continue education, social exchange and communication.",,,0.7389146604669301,81.0,1
2705,The pair will take a year before deciding their futures.,,,0.777731468455463,90.0,1
2706,No arrests have been made and police are reportedly reviewing surveillance video.,,,0.93720507493553,96.0,1
2707,AGL said the contracts are so-called 'hedging contracts' which were due to take effect from November 2016.,agl,agl,0.191127365812575,91.0,1
2708,James has signed two 1 + 1 contracts since he decided to return to the Cavaliers in the summer of 2014.,,,1.4388078746253201,98.0,1
2709,"The key one is Syria, where Moscow has recently been casting itself as peacemaker but where Russia and Turkey back opposite sides.",,,-0.348165998092699,85.0,1
2710,"Abe has announced here that in order to stabilize the stability of sub-Saharan African countries, it will provide 100 billion yen (about RMB 6.1 billion) in five years.",,,0.60887091245049,80.75,4
2711,"In the morning of 11th day of the month, Zhao Xiuping, the General Manager of Qingdao Shuangtao Fine Chemical (Group) Co., Ltd. came to the trading center to submit emissions subscription.",xiup shuangtao xiup,,-1.08984861128131,33.0,1
2712,So is this the fall-out from some kind of power struggle?,,,-1.21144941638978,23.0,1
2713,"In addition, it is clearly proposed by Beijing and other places that they will gradually expand the scope of public services and convenience, and regularly release to the community.",,,0.9750675561320749,97.0,1
2714,The Ulster Bank brand is already used for customers in the Republic of Ireland and Northern Ireland.,,,1.05079251852517,99.0,1
2715,Simone Biles nails all-around gold in women's gymnastics,,,-2.16751838318118,14.0,1
2716,"Some alleged that the Kempinski hotel simply ""caved in"" to the alleged demands of Arabic customers.",,,0.9101712737920401,85.0,1
2717,Louis Galicia said he could not think of anyone who would want to hurt his younger brother.,,loui galicia,-0.0531087519717951,48.0,1
2718,Britain claimed a shock victory four years ago to win as Hoy claimed the fifth of his six Olympic golds.,,,-1.42622724093601,22.0,1
2719,"Prior to this, Hefei has been the first to issue restrictions on lending policy. For people who have two suites in Hefei and have one housing loan not paid, they will be denied with the mortgage services from bank.",,,0.6671913940589461,83.0,1
2720,IT engineer Wu Yan is a profound social networking lovers. His majority social life occurred online and his online contact is several times than that of offline friends.,it,it,-0.533950445692259,48.0,1
2721,"In 2015, the Clintons made $1 million in charitable contributions, mostly to the Clinton Foundation; former President Bill Clinton brought in nearly $5.3 million in speaking fees; and the former secretary of state reported income of $3 million from publisher Simon & Schuster for her book on her tenure at the State Department.",,,-0.31345470488094,38.0,1
2722,"A call left at his consulting firm, Innovative Consulting Services, wasn't immediately returned.",,innov consult servic,-1.22466554006295,3.0,1
2723,Delicate because the tolerances the team were working to were tiny - just a few millimetres either way.,,,-0.6983610298688521,35.0,1
2724,Nakarawa added another from the restart and there was still over a minute on the clock ... in the first half.,nakarawa,,-1.74250481891004,7.0,1
2725,Changing it up: This user reckons that Nathan is an 'athletic version' of the Inception actor,,nathan adrian incept,-1.8705049057210497,12.0,1
2726,If he does not then junior doctors are clear that they are prepared to take further industrial action.,,,-0.13899828573964298,50.0,1
2727,"Ionization layer full of electrons indicated the radio used by the military has a larger range of broadcasts. In addition, it may prevent the global positioning system (GPS) signal from the solar storm.",gps,gps,-0.847524428303307,31.0,1
2728,The renovation project of the two waterway started construction in February 2011. The delivery inspection was conducted in January 2015. The investment construction and operation main body is Jining City Anping Canal Logistics Service Center.,,,0.7932729544757041,75.0,1
2729,The doubters were wrong on 2012 and they will be proved wrong on Heathrow.,,,-1.4441780220411298,15.0,1
2730,"When he saw Spanish tourists come for consultation, the Moscow travel police explained to him with fluent Spanish, which impressed Wang Bing.",,,-0.140094471967807,63.0,1
2731,"The fact that it has occurred in Germany and at that very hotel chain, is an even greater disgrace.",,,0.116126020458776,64.0,1
2732,Jaw-dropping on floor.,,,-2.52303263472248,1.0,1
2733,"On August 11, when the reporter called Huang Yilin, who was in his Mianyang home, she said, ""At that time, it was too urgent. And there was just one idea, which is to rescue people!""",,,0.777731468455463,90.0,1
2734,Scientists have not had a thorough understanding of Mars factors such as its changes and storm characteristics.,,,0.0579190268223822,70.0,1
2735,"In case of temperature between 35 and 37 ℃, people can receive allowance of no less than 10 yuan per day. In case of temperature above 37℃, people are released with the allowance of not less than 15 yuan.",,,0.14868697357427402,72.0,1
2736,Brown was among four people shot in the Germantown section.,germantown,brown germantown,0.0772236129832894,63.0,1
2737,"In response to the government's silence, JDC exec has today made a formal request for a special meeting of BMA Council to authorise a rolling programme of escalated industrial action beginning in early September.",bma,,-0.467410091673523,49.0,1
2738,Australian water polo contestant said that his eyes feel tingling and would like to shed tears.,,,0.46637478720589504,79.0,1
2739,"A responsible person of the relevant department said that the transition from the ""temporary residence permit"" to ""residence permit"" means that Beijing will shift its administration for non-permanent residents from the ""management"" to multi-directional services.",,,0.42099081382994896,78.0,1
2740,"""AGL expects the Portland facility to continue to operate, meaning physical demand for electricity from the smelter will continue,"" it said.",agl,agl,0.73042072971785,97.0,1
2741,NASA climate model: Venus was once habitable,,nasa,0.864602772638278,84.2,5
2742,Kepler measures spin rates of stars in Pleiades cluster,,,0.9366838482509392,90.1666666666667,6
2743,"According to a Hong Kong Oriental Daily report made on August 12, the current diamond sales in Mainland China were accused of three major problems, including the false marking of diamond clarity to raise sales price, false diamond weight and unguaranteed aftersales, etc.",,,0.0383976410494035,68.5,2
2744,"The ordinary farmer has a daughter, named Zhang Binbin. She is the one to win sanzi final silver medal of Olympic Games Women's 50-meters rifle games for China in the evening of the eleventh.",binbin sanzi,,-1.26408296470072,48.0,1
2745,Models can submit pics online or in person at open casting calls in Los Angeles and New York.,pic,,-1.72516190787089,38.0,1
2746,"Liu Cigui stressed that Sanya should firmly grasp the historical development opportunities and take the pilot work of ""Double Restoration and Dual City"" as key content to give full play to the leading role of demonstration during the economic and social development in order to firmly grasp historical development opportunities.",cigui,,-0.21372253922494894,76.5,2
2747,"We can bring those brands back up again, so I think the time is right.",,,0.285370580241495,70.5,2
2748,"""It must have sat in your stomach like lead,"" he said.",,,-1.5570928630879095,18.5,2
2749,"According to Su Qifang, the village secretary, per capita land cultivation area increases each year. 50 mu (a unit of area, one ""mu""=0.0667 hectares) in the beginning and over 100 mu now. The revenue per mu increases every year and the income of professional farmers also have room for growth every year.",su qifang mu mu mu mu,,0.0683713267936065,68.6666666666667,3
2750,The preliminary results of the congressional investigation were reported Tuesday by The Daily Beast.,,,-0.9150109303261259,42.5,2
2751,Many factors may have a great impact on his future ideas. He is now more interested in entering the entertainment circle.,,,-1.26408296470072,48.0,1
2752,"East Fuel General Oil Company said, ""With China's domestic oil product quality standards continuing to improve, the refining capacity of the equipment also increased.",east fuel general oil compani,,0.165261759126827,79.0,1
2753,"In mid-August, the Standing Committee will organize two research groups to conduct research in some cities to prepare for the special inquiry.",,,0.67244859661402,90.0,1
2754,"For her part, Ms. Zhu said she would keep her Snapchat account closed, adding, ""I wonder if they actually need more users like us to be able to say that this is not O.K.""",snapchat,snapchat,-1.8848401771996,32.0,3
2755,"Last year, the state government delivered on its commitment to bring legal aid funding up to the national average.",,,-0.38803297267738396,67.0,2
2756,"""This time the company has provided us with such a relaxed, happy and harmonious platform. I really like it, meaningful and interesting.""",,,0.23442360060235296,80.5,2
2757,"Then came 2012, when nothing much went right for her and her teammates.",,,-2.83175137147932,14.0,1
2758,"The former communities secretary, now the anti-corruption tsar, said the intimidation of voters on religious grounds was so bad that police should be allowed to put cordons outside polling stations to protect frightened voters.",,,-0.7568961272135251,59.0,1
2759,"""We need to get back to showcasing timeless and classic nudity where women, as well as men, feel comfortable and inspired by these images of the female body,"" Shaw said in a press release announcing the calendar.",,shaw,-1.26408296470072,48.0,1
2760,It is reported that the local fire brigade spent an hour and 45 minutes to put out the fire and residents of the nearby buildings were allowed to return in a few hours.,,,-1.34572051460458,31.6666666666667,3
2761,"""A fine of 30,000 to 100,000 yuan will be imposed for operation beyond scope. The driver who did not have a qualification certificate will pay RMB 2,000 for fine.""",rmb,,0.11915386480980901,78.0,1
2762,"Antwerp is one of the world's largest diamond trading centers. The diamond cutting technology of local artisans is well-known. All diamonds on sale have undergone rigorous identification, deeply welcomed by the mainland ladies.",,,0.3006188180791,71.5,2
2763,"Recently, Shizi Bang Hebo Park, Zhengfu village, Tongxiang City, Zhejiang province will be open to villagers and tourists formally.",shizi hebo zhengfu,,-0.7568961272135251,59.0,1
2764,"Seeing the ""little boy has just disappeared and the little girl desperately fluttered in the water, just with her little brain left above the water and keeping sinking"", Huang Yilin, who learned how to swim hurriedly jumped to rescue people.",,,0.11915386480980901,78.0,1
2765,Police used tear gas and rubber bullets against the protesters.,,,0.395801230711915,84.0,1
2766,The £2-a-day drug that can cut heart attack threat,,,0.257477547760862,81.0,1
2767,"A Lille court ruled there was no legal basis for expelling the people running the 72 makeshift shops, but said the Calais prefect's concerns ""were totally understandable.""",,,-0.122764421306225,59.6666666666667,3
2768,Director of Community Legal Centres Queensland James Farrell said the latest National Association of Community Legal Centres Census Report found thousands of people were already being turned away each year.,,,0.11915386480980901,78.0,1
2769,"In the collective greenhouse of Donglin village of Taicang City, the 48-year-old Wang Xuefen is leading workers to pear spray pesticides on pear trees.",wang xuefen,,-1.72537949948627,24.5,2
2770,"Zhang Huizhen was ranked the fourth at the London Olympic Games qualification trials. Unfortunately, she lost the Olympic admission and can just watch her colleague and good friend Qi Pubei score two gold medals.",,,-1.03354349311563,53.0,1
2771,"The Sydney Opera House is one of Sydney's landmark buildings, designed by Danish architect Jorn Utzon and built in 1973. It welcomes about 8 million visitors each year.",jorn,,0.534124913662968,87.0,2
2772,"""Wood Group and the Unite and RMT unions can confirm we have agreed to restart the process for resolution of the current dispute,"" a joint statement read.",rmt,wood group unit rmt,-1.12575928174967,51.0,1
2773,"A family of yobs left their council house with £50,000 worth of damage after they were evicted for terrorising their neighbours.",,,-1.35629875333475,46.0,1
2774,He was the brother that went with the flow.,,,-2.37067242830914,24.0,1
2775,"Michael Martin, Forth Crossing Bridge Constructors project director said: ""The first closure on any bridge project is always a significant milestone.",,michael martin,0.013131736693592,64.5,2
2776,"In June, Gilead was freed from paying up $200 million in damages for infringing two Merck patents related to Gilead's blockbuster drugs Sovaldi and Harvoni, after a U.S. judge found a pattern of misconduct by Merck including lying under oath and other unethical practices.",gilead gilead sovaldi harvoni,,-0.43354599327438,64.5,2
2777,Senate Majority Leader Mitch McConnell says the next president will choose the person to replace late Supreme Court Justice Antonin Scalia.,,mitch mcconnel antonin scalia,0.0960999176513005,77.5,2
2778,He recommends that voters should have to take ID to prove who they are when they vote.,id,,0.0269380761757741,76.0,1
2779,"""He liked to eat Continental cuisine, like fish with cucumber sauce,"" Mr. Coe said.",coe,,-1.5189326957459302,36.5,2
2780,"The organizers hope that the local people can understand more about the history of Chinese culture via the cultural relics exhibition, thereby enhancing the mutual understanding and friendship between the two peoples.",,,0.17653203757815195,69.0,2
2781,"As the first world champion in Chinese men's gymnastics, Huang Yubin chose to pick up the pointer after retirement.",,,-1.03354349311563,53.0,1
2782,"With the price rising, come along the concerns of various industries: will a number of small coal mines resume production?",,,0.8568801738820909,94.0,1
2783,"Next, under the premise that the total discharge of pollutants does not exceed the total allowable emission volume, the internal resources of pollution began to swap discharge capacities via currency exchange.",,,-0.83744310041286,45.5,2
2784,"But, as Vladimir Putin greeted his Turkish counterpart in the gilded hall of a St. Petersburg palace, I got the distinct impression that Ankara wants this reconciliation the most.",,,0.8568801738820909,94.0,1
2785,"A mother-of-two, Jenny Davidson, who was in the shop at the time, said after trying on the underwear the mystery woman 'got dressed again and walked out of the store without buying anything.'",,jenni davidson,-0.41555090333809996,45.0,1
2786,General Austin retired in April and was replaced at Central Command by Gen. Joseph L. Votel.,gen l votel,,-0.48877573212014397,43.0,2
2787,"In addition to the continuation of the existing ""Climbing Competition"", ""parent basin for the heap"" for the entire family is also added.",,,-1.36747367750467,19.0,1
2788,"First, I have been to every Summer Olympics since 1984 and the USA has never been so dominant.",,,-1.1477991911585401,25.0,1
2789,"Chinese swimmer Ai Yanhan, 14, swam the second leg of the relay in 1:57.79 - 1.61 seconds slower than Canada's Taylor Ruck, allowing the Canadians to close the gap on China.",ai yanhan,taylor ruck,-0.598612975293211,40.0,1
2790,"In 2015, the cargo throughput of the Xinzhu Railway Station of the whole year reached 2.477 million tons. As of August 10, 2016, the volume of cargo has reached 1.531 million tons, representing an increase of 6.7% over the same period last year.",,,-0.0524536172535924,61.6666666666667,3
2791,"He recalled that after Zhang Binbin came into the Xiamen shooting team more than a year later, the team carried out a long shot of gun training, requiring players not to move for half an hour.",binbin,,-0.710788232896507,60.0,1
2792,"At 8 O'clock of yesterday morning, around 10 buses packed with tourists parked around the Kempinski Hotel. These vehicles are mostly individual group that went for Tianchi One Day Tour.",kempinski,,-1.07965138743265,52.0,1
2793,"In the living room on the second floor of Zhang Binbin, there was a cupboard filled with medals and certificates.",binbin,,-0.4960755413471071,62.3333333333333,3
2794,"After complaining to local and regional campaign leadership, Bordini learned that at least four other people had experience the same thing with Phillip, according to the filing.",bordini,,-0.720186050024488,48.5,2
2795,The number has slumped by almost 90%.,,,0.8568801738820909,94.0,1
2796,"Animal rescue center, ornithologist and a US 3D printing company worked together to prepare several ""test beak"" for Gracia and finally built a ""perfect beak"" for it.",d gracia,d,0.718556490931038,91.0,1
2797,"Liu Cigui came to Sanya for the research of ""Double Restoration and Dual City"" and required to enhance the level of urban construction and management",cigui,,0.44190912502893204,85.0,1
2798,This secret is accompanied by Amy for a long time. Usually the problem is not serious.,,,0.580232807979985,88.0,1
2799,"As these winds travel across the stars' magnetic fields, they enact a braking effect on the stars.",,,-1.2179750703837,49.0,1
